ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
1,1,1,0,0.004830918,0.004830918,207,1,10,114,1,378,304,356,0
1,1,1,0,0.078125,0.036458333,192,1,13,2,1,50,43.5,48,1
1,1,1,0,0.12755102,0.102040816,196,1,13,0,1,51,44.5,49,1
1,1,1,0,0.047619048,0.00952381,210,1,10,0,1,52,45.5,50,1
1,1,1,0,0.001403509,0.000701754,1425,1,15,14,1,49,47,38,0
1,1,1,0,0,0.003337041,899,1,19,0,1,58,58,55,0
1,1,6,0.673814072,0.012204424,0.001906941,437,1,16,482,0.833333333,64,64,61,1
1,1,1,0,0.006493506,0.006493506,154,1,16,3,1,65,65,62,0
1,1,1,0,0.005154639,0.025773196,194,1,13,3,1,53,46.5,51,1
1,1,1,0,0.006493506,0.006493506,154,1,17,1,1,54,47.5,52,1
1,1,4,0.700129116,0.008264463,0,574.75,1,21,68,1,58,51.5,56,1
1,1,1,0,0.1875,0,16,1,5,102,1,66,66,1,0
1,1,4,0.238136895,0.185658153,0.215373281,1018,1,21,75,1,62,55.5,60,1
1,1,1,0,0.233695652,0.032608696,184,1,7,28,1,63,56.5,61,1
1,1,1,0,0.305263158,0.642105263,95,1,6,39,1,61,47.5,60,0
1,1,2,0.995727452,0.00656168,0.004811899,1143,1,20,8,0.5,68,68,64,0
1,1,1,0,0.036968577,0.036968577,541,1,12,41,1,69,69,65,0
1,1,1,0,0.002086231,0.001390821,1438,1,15,2,1,70,70,66,0
1,1,1,0,0.000922509,0.000922509,1084,1,8,58,1,14,12.33333333,14,0
2,2,19,0.447377955,0.12086316,0.157900197,507.3157895,0,21,3810,0.894736842,821,720.75,782,0
2,2,23,0.506395831,0.114865405,0.129962457,544.3043478,0,21,4666,0.739130435,844,743.75,805,0
1,1,1,0,0.003546099,0,846,1,19,10,1,71,71,67,1
1,1,1,0,0.00529661,0,944,1,19,10,1,72,72,68,0
1,1,1,0,0.001388889,0,1440,1,15,5,1,73,73,69,0
1,1,1,0,0.005328597,0.001776199,563,1,18,51,1,62,48.5,61,1
2,2,5,0.413063773,0.285460993,0.596631206,225.6,1,20,163,0.8,67,53.5,67,1
1,1,1,0,0.001176471,0,850,1,19,11,1,68,54.5,66,0
1,1,2,1,0.006688963,0,897,1,20,12,1,70,56.5,68,0
1,1,1,0,0.002083333,0.002083333,1440,1,15,7,1,74,74,70,0
1,1,3,0.953632054,0.040057225,0.004768717,699,1,19,104,1,77,77,73,1
1,1,1,0,0.003161222,0,949,1,19,3,1,379,302.5,357,1
1,1,1,0,0.001182033,0.003546099,846,1,19,3,1,78,78,74,0
1,1,1,0,0.002743484,0.000685871,1458,1,15,1,1,79,79,75,0
1,1,1,0,0.010309278,0.010309278,194,1,13,28,1,845,744.55,800,0
1,1,1,0,0.001370802,0.000685401,1459,1,15,1,1,64,54.5,62,0
2,2,9,0.761165966,0.125591757,0.017265386,399,1,21,174,0.888888889,388,310,381,1
1,1,1,0,0.011560694,0.007707129,519,1,18,1,1,71,57.5,69,1
1,1,1,0,0.019883041,0.016374269,855,1,19,10,1,389,310.5,366,0
1,1,1,0,0.057109557,0.018648019,858,1,19,3,1,80,80,76,0
1,1,3,0.748039931,0.041207197,0.030760302,574.3333333,1,21,77,1,74,60.5,72,1
1,1,1,0,0.000921659,0,1085,1,9,16,1,65,55,63,1
1,1,1,0,0.07674685,0.013745704,873,1,19,0,1,75,61.5,73,1
2,2,3,0.546294702,0.01980198,0.001980198,336.6666667,1,15,179,0.666666667,83,83,82,1
1,1,1,0,0.008139535,0.004651163,860,1,19,0,1,84,84,79,1
1,1,1,0,0.029850746,0.012629162,871,1,19,0,1,85,85,80,1
1,1,1,0,1.138888889,1.361111111,108,1,9,5,1,76,62.5,74,1
1,1,1,0,0.734693878,0.755102041,147,1,18,25,1,77,63.5,75,1
1,1,2,0,0.000954198,0.000954198,524,1,19,2,1,79,65.5,77,1
1,1,2,0,0,0,0,1,11,152,0.5,81,67.5,79,0
1,1,1,0,0.006888634,0.002296211,871,1,19,2,1,86,86,81,0
1,1,1,0,0.031782066,0.021566402,881,1,19,0,1,82,68.5,80,1
1,1,1,0,0.001135074,0.001135074,881,1,19,0,1,83,69.5,81,1
1,1,4,0.890319531,0.007909046,0.007909046,505.75,1,19,105,0.75,90,90,85,1
1,1,1,0,1.221153846,2.221153846,104,1,7,81,1,84,66,82,1
1,1,2,0.516421632,0.093200469,0.185814771,853,1,19,15,1,67,55.5,65,1
1,1,1,0,0.121019108,0.006369427,157,1,18,9,1,91,91,86,1
1,1,1,0,0.027472527,0.027472527,182,1,19,22,1,92,92,87,0
1,1,3,0.960229718,0.001488095,0.000992063,672,1,21,32,1,95,95,90,1
1,1,3,0.332896486,0.027610619,0.003539823,941.6666667,1,21,84,1,17,13.33333333,17,1
1,1,1,0,0.0625,0.0125,160,1,18,1,1,85,64,83,1
1,1,1,0,0.348214286,0.169642857,112,1,8,6,1,96,96,91,1
1,1,1,0,0.015544041,0.005181347,772,1,19,4,1,97,97,92,1
1,1,1,0,0.026315789,0,38,1,13,15,1,68,56,66,1
1,1,1,0,0.001445087,0.001445087,692,1,11,45,1,86,62.33333333,84,1
1,1,1,0,1.583333333,4.297619048,84,1,10,47,1,69,57,67,1
1,1,1,0,0.001295337,0.001295337,772,1,19,1,1,87,63.33333333,85,0
1,1,1,0,0.004791239,0.003422313,1461,1,16,4,1,88,64.33333333,86,0
1,1,1,0,0.001069519,0.001069519,935,1,19,5,1,89,65.33333333,87,1
1,1,1,0,0.001135074,0.001135074,881,1,19,15,1,390,283.8333333,367,0
1,1,1,0,0.003696858,0.003696858,541,1,13,21,1,90,66.33333333,88,1
1,1,1,0,0.043209877,0,162,1,18,8,1,70,57.5,68,1
2,2,28,0.93445891,0.021663301,0.029373967,194.5357143,1,22,974,0.785714286,118,94.33333333,118,1
1,1,1,0,0.027027027,0.027027027,37,1,13,0,1,119,95.33333333,116,0
1,1,1,0,0.0625,0.0625,16,1,5,43,1,391,277.1666667,6,1
1,1,1,0,0.000868056,0.000868056,1152,1,9,10,1,120,96.33333333,117,0
2,2,3,0.997519476,0.010833333,0.005,400,1,19,5,0.666666667,123,99.33333333,123,1
1,1,1,0,0.002587322,0.001293661,773,1,19,0,1,124,100.3333333,120,0
1,1,1,0,0.023364486,0,214,1,19,0,1,71,58.5,69,0
1,1,1,0,0.006486486,0.021621622,925,1,19,0,1,125,101.3333333,121,1
1,1,1,0,0.01920439,0.03223594,1458,1,16,6,1,72,59.5,70,1
1,1,1,0,0.004608295,0.082949309,217,1,13,0,1,126,102.3333333,122,0
1,1,1,0,0,0.024271845,206,1,17,1,1,127,103.3333333,123,0
1,1,1,0,0.004032258,0.358870968,744,1,19,1,1,128,104.3333333,124,0
1,1,1,0,0.003239741,0,926,1,19,1,1,129,105.3333333,125,0
1,1,1,0,0,0.050111359,898,1,19,0,1,130,106.3333333,126,0
2,2,2,1,0.112903226,0.233870968,124,1,4,4,0.5,132,108.3333333,132,1
1,1,2,0.823811633,0.010033445,0.024526198,448.5,1,20,3,1,134,110.3333333,129,1
2,2,2,1,0.016,0.008,125,1,4,0,0.5,136,112.3333333,136,0
1,1,1,0,0.002306805,0.00461361,867,1,19,2,1,73,60.5,71,0
1,1,1,0,0.010951403,0.01026694,1461,1,16,2,1,74,61.5,72,1
2,2,34,0.711849476,0.137551466,0.17376691,350.0294118,0,22,9397,0.647058824,879,778.55,867,0
2,2,12,0.653301449,0.42680093,0.477149497,107.5833333,0,20,3645,1,891,790.55,849,0
1,1,1,0,0.00177305,0.00177305,564,1,18,12,1,137,113.3333333,131,0
1,1,2,1,0.000847817,0.000847817,1179.5,1,20,1,1,139,115.3333333,133,1
1,1,1,0,0.053097345,0.017699115,113,1,8,2,1,140,116.3333333,134,1
1,1,2,0.315056945,0.044962531,0.006244796,1201,1,20,0,0.5,99,99,94,1
2,2,3,1,0.004580153,0.004580153,218.3333333,1,10,51,0.666666667,102,102,101,0
1,1,2,0.503258335,0.020462633,0.003558719,562,1,21,4,1,142,118.3333333,136,1
1,1,1,0,0.001111111,0.001111111,900,1,19,1,1,392,262.1666667,368,0
1,1,1,0,0.055474453,0.157664234,685,1,19,2,1,143,119.3333333,137,1
1,1,1,0,0.030487805,0.006097561,164,1,18,2,1,144,120.3333333,138,1
1,1,1,0,0.03617945,0.023154848,691,1,19,0,1,145,121.3333333,139,1
1,1,1,0,0.011049724,0.005524862,181,1,7,5,1,146,122.3333333,140,1
1,1,9,1,0.002750611,0,363.5555556,1,18,873,0.666666667,155,131.3333333,149,0
1,1,1,0,0.001111111,0.001111111,900,1,19,1,1,156,132.3333333,150,1
1,1,1,0,0.024454726,0.005287508,1513,1,16,3,1,157,133.3333333,151,1
1,1,1,0,0.004385965,0.004385965,228,1,6,1,1,892,789.05,843,1
1,1,1,0,0.047619048,0.011904762,168,1,18,3,1,158,134.3333333,152,1
1,1,1,0,0.003676471,0,544,1,13,2,1,159,135.3333333,153,0
1,1,1,0,0.093457944,0.093457944,107,1,9,8,1,160,136.3333333,154,0
2,2,2,1,0.185185185,0.02962963,135,1,4,14,0.5,162,138.3333333,162,1
1,1,1,0,0.001152074,0,868,1,19,8,1,103,103,97,0
1,1,1,0,0.004347826,0.005797101,690,1,19,8,1,163,139.3333333,156,0
1,1,1,0,0.021596859,0.002617801,1528,1,16,8,1,104,104,98,1
1,1,1,0,0.183333333,0.016666667,120,1,9,5,1,105,105,99,1
2,2,2,0.272970858,0.057630736,0.010672359,468.5,1,19,21,1,107,107,102,1
1,1,7,0.660439276,0.01754386,0.001349528,635.1428571,1,21,43,0.857142857,170,146.3333333,163,1
1,1,1,0,0.001962067,0.001962067,1529,1,16,0,1,171,147.3333333,164,0
1,1,1,0,0.000654022,0.000654022,1529,1,16,0,1,393,245.6666667,369,0
1,1,5,0.621657878,0.003691085,0.070130608,704.4,1,21,28,0.6,176,152.3333333,169,1
1,1,1,0,0.000651466,0.000651466,1535,1,16,0,1,394,246.6666667,370,1
1,1,1,0,0.000651466,0.000651466,1535,1,16,0,1,177,153.3333333,170,0
1,1,1,0,0.005701254,0.002280502,877,1,19,1,1,178,154.3333333,171,0
1,1,1,0,0.005555556,0.011111111,180,1,19,14,1,179,155.3333333,172,0
1,1,1,0,0.005524862,0,181,0,19,0,1,180,156.3333333,173,0
1,1,2,0.966618633,0.006160164,0.008213552,974,1,20,0,1,182,158.3333333,175,1
1,1,1,0,0.011904762,0.011904762,168,1,18,7,1,183,159.3333333,176,0
1,1,1,0,0.001108647,0.001108647,902,0,19,1,1,395,247.6666667,371,1
1,1,1,0,0.012953368,0.007772021,1544,1,16,1,1,893,739.65,844,0
1,1,1,0,0.012953368,0.007772021,1544,1,16,1,1,894,740.65,845,1
1,1,1,0,0.001138952,0,878,1,19,1,1,75,56.5,73,0
1,1,1,0,0.001138952,0,878,1,19,2,1,76,57.5,74,0
1,1,1,0,0.000868056,0.000868056,1152,1,9,26,1,396,248.6666667,372,0
1,1,1,0,0.000868056,0.000868056,1152,1,9,16,1,397,249.6666667,373,0
1,1,1,0,0.001108647,0.001108647,902,1,19,1,1,398,250.6666667,374,0
1,1,1,0,0.001138952,0.001138952,878,1,19,1,1,77,58.5,75,1
1,1,1,0,0.001138952,0.001138952,878,1,19,3,1,78,59.5,76,0
1,1,1,0,0.004464286,0.004464286,224,1,19,13,1,184,160.3333333,177,1
1,1,1,0,0.004464286,0.004464286,224,1,19,16,1,185,161.3333333,178,0
1,1,2,0.918295834,0.001855288,0,808.5,1,14,732,1,2,2,2,0
1,1,2,0.995727452,0.00760095,0.004750594,1052.5,1,21,540,1,4,4,4,0
1,1,1,0,0.001943005,0,1544,1,17,4,1,5,5,5,0
1,1,1,0,0.001295337,0,1544,1,17,5,1,6,6,6,0
3,3,31,0.651737215,0.048268297,0.041686256,411.6774194,0,23,9235,0.709677419,925,759.65,919,0
1,1,1,0,0.004444444,0,225,1,19,19,1,186,162.3333333,179,0
1,1,1,0,0.004444444,0,225,1,19,3,1,187,163.3333333,180,0
2,2,7,0.969509056,0.036831483,0.014631685,283.1428571,1,19,2130,0.857142857,932,766.65,918,0
3,3,52,0.739279416,0.183476904,0.208912704,283.5192308,0,23,15836,0.75,984,818.65,978,0
1,1,1,0,0.02685422,0.007672634,1564,1,17,12,1,985,811.65,928,0
1,1,1,0,0.02685422,0.007672634,1564,1,17,7,1,986,812.65,929,1
1,1,1,0,0.012048193,0.012048193,83,1,10,27,1,79,60,77,0
1,1,1,0,0.012048193,0.012048193,83,1,10,34,1,80,61,78,0
1,1,1,0,0.092307692,0.061538462,65,1,11,27,1,108,108,101,1
1,1,1,0,0.092307692,0.061538462,65,1,11,97,1,109,109,102,0
1,1,1,0,0.055851064,0.007978723,376,1,13,49,1,76,69,69,0
1,1,1,0,0.025641026,0.025641026,39,1,6,86,1,999,824.6,939,0
2,2,12,0.840475125,0.14965035,0.074325674,417.0833333,1,22,497,0.833333333,999,824.6,984,0
1,1,1,0,0.130434783,0.130434783,23,1,6,93,1,1010,835.6,950,0
1,1,10,0.604896649,0.118993135,0.131197559,262.2,1,19,795,0.7,1010,835.6,950,0
1,1,1,0,0,0,0,1,1,0,1,1026,851.6,966,0
1,1,1,0,1.886925795,0,283,1,1,0,1,1026,851.6,966,0
1,1,14,0.472951851,0.568633221,0.086950125,485.5,1,23,584,0.928571429,1026,851.6,966,0
1,1,2,0.89049164,0.24,0.28,12.5,1,12,174,1,1038,863.6,978,0
1,1,10,0.802935763,0.156128025,0.096799375,128.1,1,20,570,0.8,1038,863.6,978,0
1,1,1,0,0.002392344,0.002392344,418,1,19,286,1,188,161.3333333,181,0
1,1,1,0,0.001138952,0.001138952,878,1,19,18,1,189,162.3333333,182,0
1,1,1,0,0.001138952,0.001138952,878,1,19,15,1,190,163.3333333,183,1
1,1,1,0,0.00624025,0.00624025,641,1,20,18,1,191,164.3333333,184,0
1,1,1,0,0.01242236,0.007763975,644,1,20,17,1,192,165.3333333,185,1
1,1,4,0.878160419,0.009642655,0.00907544,440.75,1,20,1241,1,10,10,10,0
1,1,1,0,0.001560062,0.00624025,641,0,20,1,1,193,166.3333333,186,1
1,1,1,0,0.003916449,0,766,1,20,273,1,11,11,11,0
1,1,2,1,0.001689189,0.001689189,592,1,21,564,1,111,111,104,0
1,1,1,0,0.028235294,0.044705882,850,1,20,275,1,12,12,12,0
1,1,1,0,0.003870968,0,775,1,20,35,1,194,167.1666667,187,0
1,1,1,0,0.003870968,0,775,1,20,35,1,195,168.1666667,188,1
1,1,1,0,0.003752345,0.003752345,533,1,14,364,1,13,13,13,0
1,1,1,0,0.025498891,0.024390244,902,1,20,19,1,81,61,79,0
1,1,1,0,0.025498891,0.024390244,902,1,20,22,1,82,62,80,0
1,1,1,0,0.003676471,0.003676471,544,1,14,31,1,14,14,14,0
1,1,1,0,0.003676471,0.003676471,544,1,14,33,1,15,15,15,0
1,1,1,0,0.000639386,0.000639386,1564,1,17,13,1,399,234.1666667,375,0
1,1,1,0,0.000639386,0.000639386,1564,1,17,25,1,400,235.1666667,376,0
1,1,1,0,0.012077295,0.002415459,414,1,19,25,1,401,236.1666667,377,0
1,1,1,0,0.012077295,0.002415459,414,1,19,25,1,402,237.1666667,378,0
1,1,1,0,0.009708738,0.004854369,206,1,17,38,1,112,112,105,0
1,1,1,0,0.009708738,0.004854369,206,1,17,39,1,113,113,106,0
1,1,1,0,0.001305483,0.001305483,766,0,20,280,1,403,238.1666667,379,0
1,1,1,0,0.003120125,0.003120125,641,1,20,7,1,18,12.33333333,18,1
1,1,1,0,0.003120125,0.003120125,641,1,20,26,1,19,13.33333333,19,0
1,1,1,0,0.007772021,0,772,1,20,281,1,114,114,107,0
1,1,1,0,0.004415011,0,906,1,20,5,1,115,115,108,0
1,1,1,0,0.004415011,0,906,1,20,26,1,116,116,109,0
1,1,1,0,0.002493766,0.002493766,802,1,20,287,1,20,14.33333333,20,0
1,1,1,0,0.001138952,0.001138952,878,1,19,9,1,83,63,81,0
1,1,1,0,0.001138952,0.001138952,878,1,19,27,1,84,64,82,0
1,1,1,0,0.006377551,0,1568,1,17,1,1,117,117,110,0
1,1,1,0,0.006377551,0,1568,1,17,26,1,118,118,111,0
1,1,2,0.954434003,0.005651998,0.000807428,1238.5,1,21,54,1,120,120,113,0
1,1,2,0.954434003,0.005651998,0.000807428,1238.5,1,21,2,1,122,122,115,1
1,1,13,0.752704688,0.046661775,0.028466618,524.2307692,1,23,510,0.923076923,1051,866.1,991,0
1,1,1,0,0.03030303,0,66,1,13,115,1,1052,867.1,992,0
1,1,1,0,0.03030303,0,66,1,13,44,1,1053,868.1,993,0
1,1,1,0,0.007954545,0,880,1,19,31,1,85,65,83,0
1,1,1,0,0.015610652,0.001836547,1089,1,19,295,1,77,70,70,0
1,1,1,0,0.001102536,0.001102536,907,0,20,30,1,78,71,71,0
1,1,1,0,0.006818182,0.004545455,880,1,19,31,1,123,123,116,0
1,1,1,0,0.006833713,0.004555809,878,1,19,4,1,124,124,117,0
1,1,1,0,0.014423077,0.004807692,208,1,17,8,1,86,66,84,1
1,1,1,0,0,0.004830918,207,1,17,0,1,87,67,85,0
1,1,2,0.779349837,0.020304569,0.012690355,197,1,19,63,1,126,126,119,0
1,1,2,0.779349837,0.020304569,0.012690355,197,1,19,89,1,128,128,121,0
1,1,1,0,0.003420753,0.004561003,877,1,19,5,1,129,129,122,0
1,1,1,0,0.003412969,0.004550626,879,1,19,36,1,130,130,123,0
1,1,1,0,0.005524862,0.005524862,181,1,19,37,1,88,68,86,0
1,1,1,0,0.006593407,0.002197802,910,1,20,10,1,131,131,124,0
1,1,1,0,0.006593407,0.002197802,910,1,20,37,1,132,132,125,0
1,1,1,0,0,0.00811359,493,1,13,47,1,133,133,126,0
1,1,1,0,0,0.00811359,493,1,13,104,1,134,134,127,0
1,1,2,1,0.002125399,0.002125399,470.5,1,21,23,1,136,136,129,0
1,1,2,1,0.002125399,0.002125399,470.5,1,21,99,1,138,138,131,0
1,1,22,0.760259939,0.007133498,0.004804193,312.2272727,1,22,922,0.681818182,160,160,153,1
1,1,22,0.760259939,0.007131422,0.004802794,312.3181818,1,22,2107,0.636363636,182,182,175,0
1,1,1,0,0.006024096,0.006024096,166,1,18,0,1,89,69,87,0
1,1,1,0,0.006024096,0.006024096,166,1,18,47,1,90,70,88,0
1,1,1,0,0.011325028,0,883,1,19,1,1,183,183,176,1
1,1,1,0,0.011299435,0,885,1,19,42,1,184,184,177,0
1,1,1,0,0.001132503,0.001132503,883,1,19,1,1,196,168.75,189,0
1,1,1,0,0.001129944,0.001129944,885,1,19,43,1,197,169.75,190,0
1,1,2,0.811278124,0,0.005184705,771.5,1,22,28,1,186,186,179,0
1,1,1,0,0,0.066666667,15,1,6,60,1,1,1,1,0
1,1,1,0,0,0.066666667,15,1,6,131,1,2,2,2,0
1,1,1,0,0.025412961,0.001270648,787,1,20,8,1,187,187,180,1
1,1,1,0,0.025412961,0.001270648,787,1,20,62,1,188,188,181,0
1,1,1,0,0.126506024,0.096385542,166,1,18,9,1,189,189,182,0
1,1,1,0,0.126506024,0.096385542,166,1,18,56,1,190,190,183,0
1,1,9,0.866107761,0.008624148,0.008624148,554,1,22,322,0.888888889,199,199,192,1
1,1,1,0,0.127272727,0.145454545,110,1,8,63,1,198,170.4166667,191,1
1,1,1,0,0.001836547,0.001836547,1089,1,19,316,1,200,200,193,0
1,1,2,0.468995594,0,0.004051864,1234,1,21,6,0.5,202,202,195,0
1,1,2,0.468995594,0,0.004042037,1237,1,21,106,1,204,204,197,0
1,1,1,0,0.00456621,0.00456621,219,1,13,15,1,91,71,89,0
1,1,2,0.157906374,0.058360656,0.055737705,762.5,1,22,7,1,206,206,199,1
2,2,7,0.780368658,0.043265876,0.010932775,614.1428571,1,22,171,0.857142857,98,78,98,1
1,1,1,0,0.013452915,0,446,1,7,71,1,3,3,3,0
1,1,1,0,0.000628931,0,1590,1,18,1,1,4,4,4,1
1,1,1,0,0.004048583,0.004048583,494,1,14,17,1,5,5,5,0
1,1,1,0,0.021978022,0,182,1,20,59,1,6,6,6,0
1,1,1,0,0.021978022,0,182,1,20,3,1,7,7,7,1
1,1,1,0,0.004559271,0.003039514,658,1,20,3,1,99,79,96,1
1,1,3,0.943188781,0,0.006578947,557.3333333,1,21,27,0.666666667,209,209,202,0
1,1,1,0,0.02173913,0.010869565,184,1,20,2,1,210,210,203,0
1,1,1,0,0.02173913,0.010869565,184,1,20,61,1,211,211,204,0
2,2,2,1,0.02238806,0.029850746,134,1,5,132,0.5,101,81,101,1
2,2,2,1,0.02238806,0.029850746,134,1,5,146,0.5,103,83,103,0
1,1,1,0,0.024498886,0,898,1,20,1,1,8,8,8,1
1,1,2,0.877962001,0.014543339,0.006980803,859.5,1,18,17,1,213,213,206,0
1,1,2,0.877962001,0.014723204,0.007067138,849,1,18,130,1,215,215,208,0
1,1,4,0.970322725,0.004560261,0.008469055,383.75,1,22,333,0.75,223,223,216,0
1,1,4,0.970322725,0.00461437,0.008569545,379.25,1,22,31,1,219,219,212,0
1,1,1,0,0.003754693,0.000625782,1598,1,18,0,1,224,224,217,0
1,1,1,0,0.003804692,0.000634115,1577,1,18,62,1,225,225,218,0
1,1,1,0,0.018518519,0.033950617,648,1,20,4,1,226,226,219,0
1,1,1,0,0.019017433,0.034865293,631,1,20,64,1,227,227,220,0
1,1,1,0,1.125,0.725,40,1,2,404,1,104,84,1,0
1,1,1,0,0.002444988,0,818,1,20,8,1,228,228,221,1
1,1,1,0,0.026315789,0.026315789,38,1,14,24,1,9,9,9,1
1,1,1,0,0.026315789,0.026315789,38,1,14,78,1,10,10,10,0
1,1,1,0,0.112359551,0.035481963,1691,0,19,8,1,1,1,1,0
1,1,3,0.595905918,0.004539952,0.00090799,1101.333333,1,23,28,1,231,231,224,0
1,1,3,0.595905918,0.004585754,0.000917151,1090.333333,1,23,230,1,234,234,227,0
1,1,7,0.893703898,0.023004326,0.026740071,726.5714286,1,25,177,1,8,8,8,0
1,1,3,0.561824902,0.03496082,0.022905365,553,0,22,100,1,11,11,11,0
1,1,3,0.451120228,0.016845329,0.04849413,653,0,23,114,1,14,14,14,0
1,1,2,0.182138465,0.027514659,0.037889039,1108.5,0,19,60,1,16,16,16,0
1,1,3,0.429214516,0.004645761,0.06329849,574,1,24,44,1,19,19,19,0
1,1,4,0.908962882,0.034336783,0.031514581,531.5,1,24,115,1,23,23,23,0
1,1,4,0.6158204,0.055555556,0.04962963,337.5,1,23,274,1,27,27,27,0
1,1,4,0.787277528,0.058114507,0.037451571,580.75,1,23,133,1,31,31,31,0
1,1,2,0.998635964,0.003628447,0.013062409,689,1,13,68,0.5,200,172.0833333,193,0
1,1,2,0.20307393,0.039448967,0,798.5,0,23,36,1,33,33,33,0
1,1,2,0,0.006169031,0.000616903,810.5,1,19,3,1,202,174.0833333,195,1
1,1,3,0.647399701,0.016702586,0.008081897,618.6666667,0,22,96,1,36,36,36,0
1,1,1,0,0.238383838,0.002020202,495,0,11,85,1,37,37,37,0
1,1,9,0.866389698,0.012713936,0.0200489,227.2222222,0,22,615,0.666666667,46,46,46,0
1,1,1,0,0.09375,0.09375,32,0,6,36,1,47,47,47,0
1,1,1,0,0.015384615,0,910,1,21,14,1,203,175.0833333,196,0
1,1,3,0.287503235,0.03670186,0.032679739,663,1,23,158,1,50,50,50,0
1,1,2,0.863120569,0.004887586,0.008797654,511.5,0,18,137,1,52,52,52,0
1,1,1,0,0.002386635,0.002386635,419,1,19,15,1,204,175.0833333,197,0
1,1,1,0,0.001031992,0,969,1,21,22,1,53,53,53,0
1,1,1,0,0.014,0.004,500,1,11,86,1,54,54,54,0
1,1,1,0,0.000591366,0.000591366,1691,0,19,15,1,55,55,55,0
1,1,1,0,0.011299435,0.005649718,531,0,15,53,1,56,56,56,0
1,1,1,0,0.015025042,0.136894825,599,1,21,14,1,205,176.0833333,198,0
1,1,4,0.923527595,0.016779606,0.022910616,774.75,1,25,129,1,209,180.0833333,202,1
1,1,1,0,0.004923077,0.005538462,1625,1,19,0,1,210,181.0833333,203,1
1,1,1,0,0.057142857,0.028571429,35,1,6,0,1,211,182.0833333,204,1
1,1,2,0.918295834,0.032983508,0.016491754,333.5,1,5,1286,1,405,210,4,1
1,1,2,0.918295834,0.032983508,0.016491754,333.5,1,5,1547,1,407,212,6,0
1,1,2,0.877962001,0.035982009,0.019490255,333.5,1,5,1547,1,409,214,8,0
1,1,3,0.719879969,0.009692132,0.000570125,1169.333333,1,23,61,1,59,59,59,0
1,1,7,0.570925134,0.009308774,0.005545653,721.2857143,1,24,319,0.857142857,66,66,66,0
1,1,1,0,0.005882353,0.009803922,510,0,11,87,1,67,67,67,0
1,1,1,0,0.011787819,0.013752456,509,1,11,87,1,68,68,68,0
1,1,3,0.920619836,0.002150538,0.001075269,620,1,23,102,1,214,185.0833333,207,1
1,1,1,0,0.001123596,0.001123596,890,0,21,0,1,216,187.0833333,209,0
1,1,1,0,0.001123596,0.001123596,890,1,21,0,1,215,186.0833333,208,0
1,1,1,0,0.210526316,0.49122807,57,1,13,29,1,217,188.0833333,210,1
1,1,1,0,0.020134228,0.015100671,596,1,21,2,1,218,189.0833333,211,0
1,1,1,0,0.025698324,0.039106145,895,1,21,0,1,219,190.0833333,212,1
1,1,1,0,0.260869565,0.52173913,23,1,11,79,1,220,191.0833333,213,1
1,1,1,0,0.028571429,0.028571429,35,1,6,2,1,221,192.0833333,214,1
1,1,12,0.798559462,0.013511741,0.009969828,635.25,0,24,515,0.916666667,80,80,80,0
1,1,2,0.918295834,0.005545287,0,1352.5,1,23,43,1,82,82,82,0
1,1,1,0,0.009917355,0.27107438,605,1,12,89,1,83,83,83,0
1,1,1,0,0.001295337,0.001295337,772,0,21,335,1,410,215,380,0
1,1,1,0,0.009917355,0.27107438,605,0,12,89,1,84,84,84,0
1,1,1,0,0.001101322,0.001101322,908,0,21,80,1,411,216,381,0
1,1,3,0.588093032,0.07664112,0.003332223,1000.333333,1,21,199,0.666666667,87,87,87,0
1,1,1,0,0.005263158,0.015789474,190,1,21,20,1,89,89,89,0
1,1,1,0,0.001155402,0.001155402,1731,1,19,19,1,89,89,89,0
1,1,6,0.756168734,0.055696203,0.02721519,526.6666667,1,23,343,0.833333333,95,95,95,0
2,2,3,0.906153829,0.013346044,0.021925643,349.6666667,1,21,54,0.666666667,224,194.0833333,224,0
1,1,5,0.608835758,0.026010655,0.011595111,638.2,0,24,139,1,100,100,100,0
1,1,1,0,0.086549708,0.052631579,855,1,21,25,1,101,101,101,0
1,1,8,0.900190472,0.023450282,0.035811671,687.625,0,24,395,0.875,109,109,109,0
1,1,1,0,0.00792752,0.004530011,883,1,21,26,1,110,110,110,0
1,1,1,0,0.005,0,200,0,21,21,1,111,111,111,0
2,2,9,0.837282775,0.027545762,0.035365203,625.2222222,0,24,430,0.777777778,120,120,120,0
2,2,8,0.832885124,0.013710879,0.029210134,419.375,0,25,2108,1,129,129,128,0
1,1,1,0,0,0,18,0,2,0,1,129,129,126,0
3,3,18,0.83375338,0.022640234,0.033566118,493.2222222,0,26,2538,0.888888889,147,147,147,0
1,1,1,0,0.002826456,0.000565291,1769,1,19,20,1,148,148,142,0
1,1,1,0,0.002901915,0.000580383,1723,1,19,20,1,149,149,143,0
1,1,8,0.87583021,0.005134788,0.000770218,486.875,0,24,319,1,157,157,151,0
1,1,1,0,0.004307692,0.008,1625,1,19,6,1,235,227,228,0
1,1,2,0.898058793,0.00987013,0.008311688,962.5,1,21,55,1,159,159,153,0
1,1,3,0.742591846,0.012606274,0.002638522,1137,0,23,140,1,162,162,156,0
1,1,1,0,0.011261261,0.011261261,888,1,21,27,1,163,163,157,0
